grid_x,grid_y,x,y,total_light,timestamp,yaw,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15
-16,-5,-3.200000,-1.000000,2374.427,404.832,0.0,374.778,466.192,478.173,408.434,272.729,100.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.483,225.242
-16,-4,-3.200000,-0.800000,2431.648,405.632,0.0,388.544,479.383,488.295,413.734,272.600,95.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.629,237.109
-16,-3,-3.200000,-0.600000,2489.136,406.432,0.0,402.689,492.748,498.343,418.739,272.033,89.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.288,249.473
-16,-2,-3.200000,-0.400000,2546.736,407.232,0.0,417.201,506.256,508.278,423.408,270.995,83.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.476,262.338
-16,-1,-3.200000,-0.200000,2604.274,408.032,0.0,432.062,519.874,518.056,427.698,269.451,77.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.210,275.704
-16,0,-3.200000,0.000000,2661.559,408.832,0.0,447.250,533.564,527.630,431.565,267.368,70.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94.504,289.568
-16,1,-3.200000,0.200000,2718.383,409.632,0.0,462.739,547.283,536.951,434.963,264.713,62.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.369,303.925
-16,2,-3.200000,0.400000,2774.519,410.432,0.0,478.497,560.983,545.966,437.843,261.454,54.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116.816,318.764
-16,3,-3.200000,0.600000,2829.725,411.232,0.0,494.490,574.613,554.617,440.159,257.560,45.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.852,334.072
-16,4,-3.200000,0.800000,2883.740,412.032,0.0,510.674,588.115,562.846,441.860,253.000,35.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,141.478,349.828
-16,5,-3.200000,1.000000,2936.287,412.832,0.0,527.003,601.428,570.590,442.899,247.748,25.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,154.695,366.008
-16,6,-3.200000,1.200000,2987.075,413.632,0.0,543.424,614.487,577.787,443.228,241.779,15.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,168.497,382.582
-16,7,-3.200000,1.400000,3035.800,414.432,0.0,559.877,627.220,584.370,442.800,235.072,4.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,182.873,399.513
-16,8,-3.200000,1.600000,3089.875,415.232,0.0,576.298,639.554,590.274,441.570,227.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,197.809,416.759
-16,9,-3.200000,1.800000,3145.892,416.032,0.0,592.616,651.412,595.433,439.498,219.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,213.282,434.269
-16,10,-3.200000,2.000000,3199.425,416.832,0.0,608.755,662.713,599.780,436.544,210.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,229.265,451.989
-16,11,-3.200000,2.200000,3250.117,417.632,0.0,624.634,673.376,603.253,432.675,200.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,245.723,469.854
-16,12,-3.200000,2.400000,3308.814,418.432,0.0,640.166,683.318,605.790,427.864,190.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.212,262.613,487.797
-16,13,-3.200000,2.600000,3366.510,419.232,0.0,655.264,692.456,607.334,422.087,178.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.993,279.888,505.741
-16,14,-3.200000,2.800000,3420.896,420.032,0.0,669.834,700.708,607.832,415.330,166.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.395,297.492,523.604
-16,15,-3.200000,3.000000,3471.588,420.832,0.0,683.783,707.994,607.237,407.585,153.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.386,315.360,541.299
-16,16,-3.200000,3.200000,3518.210,421.632,0.0,697.014,714.240,605.511,398.853,140.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.928,333.424,558.735
-16,17,-3.200000,3.400000,3560.396,422.432,0.0,709.433,719.373,602.620,389.143,126.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.972,351.606,575.814
-16,18,-3.200000,3.600000,3597.798,423.232,0.0,720.948,723.329,598.543,378.475,111.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.466,369.823,592.440
-16,19,-3.200000,3.800000,3630.091,424.032,0.0,731.468,726.052,593.266,366.876,96.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.346,387.988,608.511
-16,20,-3.200000,4.000000,3656.981,424.832,0.0,740.909,727.493,586.788,354.384,80.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.545,406.007,623.928
-16,21,-3.200000,4.200000,3678.203,425.632,0.0,749.192,727.615,579.115,341.045,64.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.989,423.786,638.590
-16,22,-3.200000,4.400000,3693.536,426.432,0.0,756.247,726.388,570.268,326.915,48.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,171.595,441.227,652.402
-16,23,-3.200000,4.600000,3702.799,427.232,0.0,762.011,723.799,560.277,312.059,31.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,189.281,458.229,665.272
-16,24,-3.200000,4.800000,3705.860,428.032,0.0,766.434,719.844,549.184,296.547,15.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,206.955,474.696,677.113
-16,25,-3.200000,5.000000,3704.411,428.832,0.0,769.475,714.532,537.042,280.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,224.528,490.530,687.846
-16,26,-3.200000,5.200000,3711.725,429.632,0.0,771.107,707.886,523.912,263.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,241.905,505.640,697.401
-16,27,-3.200000,5.400000,3712.652,430.432,0.0,771.314,699.938,509.865,246.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,258.995,519.937,705.717
-16,28,-3.200000,5.600000,3707.186,431.232,0.0,770.094,690.737,494.982,229.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,275.705,533.340,712.745
-16,29,-3.200000,5.800000,3705.583,432.032,0.0,767.460,680.338,479.349,212.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.212,291.946,545.776,718.447
-16,30,-3.200000,6.000000,3704.337,432.832,0.0,763.434,668.810,463.055,194.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.027,307.634,557.179,722.797
-16,31,-3.200000,6.200000,3696.860,433.632,0.0,758.054,656.230,446.198,176.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.704,322.688,567.494,725.782
-16,32,-3.200000,6.400000,3683.270,434.432,0.0,751.367,642.682,428.875,159.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.162,337.036,576.676,727.402
-16,33,-3.200000,6.600000,3663.733,435.232,0.0,743.433,628.256,411.184,141.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.318,350.610,584.691,727.669
-16,34,-3.200000,6.800000,3638.461,436.032,0.0,734.320,613.048,393.224,124.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.099,363.352,591.518,726.607
-16,35,-3.200000,7.000000,3607.705,436.832,0.0,724.105,597.156,375.091,107.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.431,375.215,597.143,724.251
-16,36,-3.200000,7.200000,3571.751,437.632,0.0,712.870,580.681,356.880,90.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.251,386.156,601.567,720.646
-16,37,-3.200000,7.400000,3530.917,438.432,0.0,700.703,563.722,338.679,74.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.499,396.146,604.799,715.847
-16,38,-3.200000,7.600000,3485.544,439.232,0.0,687.698,546.380,320.573,58.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.124,405.162,606.860,709.917
-16,39,-3.200000,7.800000,3435.992,440.032,0.0,673.948,528.750,302.640,43.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,163.083,413.194,607.779,702.925
-15,-15,-3.000000,-3.000000,1895.522,440.832,0.0,261.743,354.560,388.839,357.164,266.361,136.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.587
-15,-14,-3.000000,-2.800000,1943.072,441.632,0.0,271.927,365.612,398.750,364.161,269.353,135.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.220
-15,-13,-3.000000,-2.600000,1991.509,442.432,0.0,282.517,376.994,408.844,371.164,272.185,133.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146.254
-15,-12,-3.000000,-2.400000,2040.784,443.232,0.0,293.522,388.704,419.110,378.154,274.834,131.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,154.707
-15,-11,-3.000000,-2.200000,2095.360,444.032,0.0,304.951,400.740,429.536,385.110,277.276,129.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.522,163.596
-15,-10,-3.000000,-2.000000,2151.637,444.832,0.0,316.812,413.098,440.105,392.007,279.486,127.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.031,172.937
-15,-9,-3.000000,-1.800000,2208.961,445.632,0.0,329.110,425.772,450.799,398.819,281.435,124.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.957,182.747
-15,-8,-3.000000,-1.600000,2267.264,446.432,0.0,341.851,438.753,461.598,405.519,283.094,121.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.320,193.040
-15,-7,-3.000000,-1.400000,2326.463,447.232,0.0,355.036,452.029,472.475,412.074,284.433,117.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.144,203.833
-15,-6,-3.000000,-1.200000,2386.461,448.032,0.0,368.667,465.584,483.405,418.452,285.420,113.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.452,215.138
-15,-5,-3.000000,-1.000000,2447.146,448.832,0.0,382.741,479.402,494.357,424.616,286.020,108.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.265,226.969
-15,-4,-3.000000,-0.800000,2508.391,449.632,0.0,397.252,493.459,505.295,430.526,286.198,103.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.607,239.335
-15,-3,-3.000000,-0.600000,2570.049,450.432,0.0,412.193,507.731,516.182,436.142,285.919,98.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.498,252.245
-15,-2,-3.000000,-0.400000,2631.959,451.232,0.0,427.550,522.185,526.975,441.418,285.145,92.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.959,265.706
-15,-1,-3.000000,-0.200000,2693.936,452.032,0.0,443.308,536.788,537.628,446.309,283.839,85.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.010,279.720
-15,0,-3.000000,0.000000,2755.781,452.832,0.0,459.445,551.500,548.092,450.765,281.963,78.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.668,294.288
-15,1,-3.000000,0.200000,2817.270,453.632,0.0,475.934,566.276,558.311,454.734,279.479,70.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.948,309.405
-15,2,-3.000000,0.400000,2878.161,454.432,0.0,492.746,581.065,568.228,458.165,276.351,61.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114.864,325.064
-15,3,-3.000000,0.600000,2938.192,455.232,0.0,509.842,595.811,577.781,461.003,272.541,52.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.425,341.252
-15,4,-3.000000,0.800000,2997.080,456.032,0.0,527.178,610.454,586.905,463.193,268.017,42.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.637,357.949
-15,5,-3.000000,1.000000,3054.524,456.832,0.0,544.705,624.926,595.531,464.680,262.744,32.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,154.503,375.131
-15,6,-3.000000,1.200000,3110.203,457.632,0.0,562.367,639.157,603.588,465.411,256.695,21.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,169.018,392.769
-15,7,-3.000000,1.400000,3163.780,458.432,0.0,580.100,653.067,611.003,465.330,249.844,9.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,184.175,410.824
-15,8,-3.000000,1.600000,3217.881,459.232,0.0,597.834,666.576,617.702,464.387,242.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,199.960,429.252
-15,9,-3.000000,1.800000,3279.239,460.032,0.0,615.491,679.598,623.609,462.533,233.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,216.351,448.001
-15,10,-3.000000,2.000000,3338.029,460.832,0.0,632.990,692.044,628.651,459.723,224.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,233.320,467.010
-15,11,-3.000000,2.200000,3393.847,461.632,0.0,650.239,703.820,632.753,455.918,214.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.832,486.212
-15,12,-3.000000,2.400000,3452.413,462.432,0.0,667.144,714.834,635.846,451.083,203.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.128,268.842,505.533
-15,13,-3.000000,2.600000,3515.621,463.232,0.0,683.605,724.992,637.863,445.190,191.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.690,287.300,524.887
-15,14,-3.000000,2.800000,3575.324,464.032,0.0,699.519,734.200,638.742,438.221,178.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.949,306.144,544.186
-15,15,-3.000000,3.000000,3631.088,464.832,0.0,714.778,742.367,638.429,430.163,164.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.871,325.306,563.333
-15,16,-3.000000,3.200000,3682.483,465.632,0.0,729.276,749.406,636.876,421.016,150.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.415,344.710,582.225
-15,17,-3.000000,3.400000,3729.094,466.432,0.0,742.905,755.235,634.045,410.787,135.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.530,364.270,600.754
-15,18,-3.000000,3.600000,3770.523,467.232,0.0,755.557,759.779,629.909,399.496,119.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.158,383.895,618.810
-15,19,-3.000000,3.800000,3806.395,468.032,0.0,767.132,762.971,624.449,387.172,103.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121.231,403.486,636.280
-15,20,-3.000000,4.000000,3836.372,468.832,0.0,777.531,764.754,617.661,373.856,86.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,139.673,422.941,653.049
-15,21,-3.000000,4.200000,3860.149,469.632,0.0,786.664,765.085,609.553,359.600,69.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,158.402,442.151,669.005
-15,22,-3.000000,4.400000,3877.467,470.432,0.0,794.449,763.928,600.144,344.465,52.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.328,461.005,684.038
-15,23,-3.000000,4.600000,3888.118,471.232,0.0,800.815,761.267,589.470,328.523,34.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,196.355,479.392,698.042
-15,24,-3.000000,4.800000,3891.946,472.032,0.0,805.702,757.095,577.575,311.853,16.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,215.383,497.201,710.919
-15,25,-3.000000,5.000000,3890.760,472.832,0.0,809.064,751.423,564.519,294.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,234.310,514.322,722.579
-15,26,-3.000000,5.200000,3898.823,473.632,0.0,810.868,744.274,550.371,276.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,253.029,530.649,732.940
-15,27,-3.000000,5.400000,3899.846,474.432,0.0,811.097,735.687,535.213,258.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,271.437,546.084,741.934
-15,28,-3.000000,5.600000,3893.818,475.232,0.0,809.748,725.715,519.134,239.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,289.430,560.533,749.504
-15,29,-3.000000,5.800000,3891.772,476.032,0.0,806.836,714.424,502.233,220.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.977,306.906,573.913,755.608
-15,30,-3.000000,6.000000,3889.943,476.832,0.0,802.387,701.891,484.612,201.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.049,323.770,586.151,760.216
-15,31,-3.000000,6.200000,3881.256,477.632,0.0,796.444,688.204,466.381,182.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.967,339.932,597.185,763.316
-15,32,-3.000000,6.400000,3865.851,478.432,0.0,789.064,673.458,447.651,163.863,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.636,355.308,606.964,764.907
-15,33,-3.000000,6.600000,3843.922,479.232,0.0,780.314,657.759,428.532,145.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.967,369.826,615.452,765.004
-15,34,-3.000000,6.800000,3815.713,480.032,0.0,770.273,641.214,409.138,126.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.874,383.420,622.624,763.638
-15,35,-3.000000,7.000000,3781.515,480.832,0.0,759.029,623.936,389.575,108.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.277,396.036,628.468,760.849
-15,36,-3.000000,7.200000,3741.660,481.632,0.0,746.679,606.038,369.949,90.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.106,407.630,632.987,756.690
-15,37,-3.000000,7.400000,3696.511,482.432,0.0,733.323,587.634,350.361,73.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146.293,418.169,636.194,751.226
-15,38,-3.000000,7.600000,3646.460,483.232,0.0,719.066,568.836,330.903,56.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,160.785,427.631,638.114,744.530
-15,39,-3.000000,7.800000,3591.919,484.032,0.0,704.016,549.752,311.662,40.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,174.532,436.005,638.782,736.681
-14,-15,-2.800000,-3.000000,1941.922,484.832,0.0,264.401,361.234,398.501,368.092,276.564,144.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.088
-14,-14,-2.800000,-2.800000,1992.157,485.632,0.0,274.947,372.799,408.984,375.612,279.933,143.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.880
-14,-13,-2.800000,-2.600000,2043.416,486.432,0.0,285.929,384.727,419.680,383.157,283.148,141.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,145.098
-14,-12,-2.800000,-2.400000,2095.656,487.232,0.0,297.361,397.020,430.579,390.708,286.185,140.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.760
-14,-11,-2.800000,-2.200000,2148.820,488.032,0.0,309.253,409.678,441.669,398.243,289.019,138.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,162.886
-14,-10,-2.800000,-2.000000,2207.729,488.832,0.0,321.615,422.697,452.935,405.737,291.621,135.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.885,172.495
-14,-9,-2.800000,-1.800000,2268.496,489.632,0.0,334.456,436.072,464.357,413.164,293.963,133.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.847,182.605
-14,-8,-2.800000,-1.600000,2330.414,490.432,0.0,347.783,449.797,475.916,420.493,296.013,129.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.271,193.236
-14,-7,-2.800000,-1.400000,2393.402,491.232,0.0,361.601,463.860,487.586,427.692,297.737,126.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.183,204.405
-14,-6,-2.800000,-1.200000,2457.365,492.032,0.0,375.912,478.248,499.339,434.725,299.100,122.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.606,216.128
-14,-5,-2.800000,-1.000000,2522.190,492.832,0.0,390.716,492.944,511.144,441.554,300.065,117.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.568,228.421
-14,-4,-2.800000,-0.800000,2587.748,493.632,0.0,406.011,507.925,522.965,448.136,300.595,112.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.094,241.298
-14,-3,-2.800000,-0.600000,2653.889,494.432,0.0,421.789,523.166,534.761,454.426,300.648,107.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.209,254.771
-14,-2,-2.800000,-0.400000,2720.445,495.232,0.0,438.041,538.636,546.489,460.376,300.183,100.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.938,268.849
-14,-1,-2.800000,-0.200000,2787.224,496.032,0.0,454.750,554.299,558.098,465.935,299.160,94.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.302,283.538
-14,0,-2.800000,0.000000,2854.013,496.832,0.0,471.897,570.115,569.535,471.050,297.534,86.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.325,298.841
-14,1,-2.800000,0.200000,2920.578,497.632,0.0,489.457,586.035,580.741,475.663,295.263,78.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.025,314.757
-14,2,-2.800000,0.400000,2986.659,498.432,0.0,507.397,602.007,591.654,479.716,292.305,69.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.418,331.279
-14,3,-2.800000,0.600000,3051.972,499.232,0.0,525.679,617.971,602.206,483.149,288.617,60.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.519,348.398
-14,4,-2.800000,0.800000,3116.213,500.032,0.0,544.259,633.862,612.324,485.900,284.161,50.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,139.338,366.095
-14,5,-2.800000,1.000000,3179.051,500.832,0.0,563.084,649.607,621.934,487.906,278.898,39.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.879,384.347
-14,6,-2.800000,1.200000,3240.135,501.632,0.0,582.095,665.128,630.955,489.106,272.793,27.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,169.142,403.124
-14,7,-2.800000,1.400000,3299.095,502.432,0.0,601.223,680.340,639.307,489.438,265.815,15.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,185.122,422.388
-14,8,-2.800000,1.600000,3355.541,503.232,0.0,620.393,695.152,646.904,488.842,257.939,2.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,201.806,442.092
-14,9,-2.800000,1.800000,3420.413,504.032,0.0,639.522,709.469,653.663,487.262,249.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,219.174,462.182
-14,10,-2.800000,2.000000,3485.052,504.832,0.0,658.516,723.191,659.497,484.644,239.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.199,482.593
-14,11,-2.800000,2.200000,3546.595,505.632,0.0,677.279,736.215,664.324,480.942,228.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.843,503.253
-14,12,-2.800000,2.400000,3604.911,506.432,0.0,695.704,748.435,668.062,476.114,217.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.330,275.062,524.081
-14,13,-2.800000,2.600000,3674.266,507.232,0.0,713.680,759.743,670.633,470.126,204.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.722,294.801,544.984
-14,14,-2.800000,2.800000,3739.913,508.032,0.0,731.090,770.033,671.965,462.953,191.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.896,314.994,565.864
-14,15,-2.800000,3.000000,3801.361,508.832,0.0,747.814,779.201,671.995,454.580,176.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.818,335.568,586.613
-14,16,-2.800000,3.200000,3858.122,509.632,0.0,763.730,787.146,670.665,445.001,161.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.444,356.437,607.116
-14,17,-2.800000,3.400000,3909.719,510.432,0.0,778.716,793.772,667.929,434.223,145.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.720,377.510,627.254
-14,18,-2.800000,3.600000,3955.695,511.232,0.0,792.648,798.993,663.753,422.266,128.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.582,398.684,646.900
-14,19,-2.800000,3.800000,3995.623,512.032,0.0,805.411,802.730,658.115,409.160,111.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.956,419.849,665.927
-14,20,-2.800000,4.000000,4029.107,512.832,0.0,816.892,804.916,651.007,394.950,93.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,142.760,440.890,684.204
-14,21,-2.800000,4.200000,4055.796,513.632,0.0,826.985,805.499,642.435,379.692,74.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,162.900,461.684,701.605
-14,22,-2.800000,4.400000,4075.389,514.432,0.0,835.598,804.439,632.420,363.455,56.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,183.277,482.106,718.001
-14,23,-2.800000,4.600000,4087.642,515.232,0.0,842.645,801.711,620.998,346.319,36.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,203.783,502.030,733.274
-14,24,-2.800000,4.800000,4092.372,516.032,0.0,848.059,797.309,608.223,328.375,17.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,224.305,521.328,747.309
-14,25,-2.800000,5.000000,4091.516,516.832,0.0,851.784,791.244,594.159,309.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,244.727,539.877,760.003
-14,26,-2.800000,5.200000,4100.427,517.632,0.0,853.784,783.541,578.886,290.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,264.931,557.556,771.264
-14,27,-2.800000,5.400000,4101.557,518.432,0.0,854.038,774.244,562.495,270.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,284.796,574.252,781.011
-14,28,-2.800000,5.600000,4094.896,519.232,0.0,852.543,763.415,545.090,250.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,304.205,589.859,789.181
-14,29,-2.800000,5.800000,4092.327,520.032,0.0,849.315,751.127,526.781,230.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.820,323.045,604.282,795.725
-14,30,-2.800000,6.000000,4089.802,520.832,0.0,844.386,737.471,507.687,209.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.278,341.205,617.439,800.611
-14,31,-2.800000,6.200000,4079.714,521.632,0.0,837.806,722.545,487.931,189.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.562,358.585,629.258,803.823
-14,32,-2.800000,6.400000,4062.226,522.432,0.0,829.639,706.462,467.640,168.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.564,375.091,639.685,805.365
